Date,High,Low,Open,Close,Volume,Adj_Close
2002-12-11,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2002-12-12,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2002-12-13,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2002-12-16,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2002-12-17,3780720.0,3780720.0,3780720.0,3780720.0,2.0,1880231.75
2002-12-18,3780720.0,3780720.0,3780720.0,3780720.0,1.0,1880231.75
2002-12-19,3780720.0,3308130.0,3780720.0,3308130.0,0.0,1645202.625
2002-12-20,3780720.0,3308130.0,3780720.0,3308130.0,0.0,1645202.625
2002-12-23,3780720.0,3780720.0,3780720.0,3780720.0,1.0,1880231.75
2002-12-26,3780720.0,3780720.0,3780720.0,3780720.0,1.0,1880231.75
2002-12-27,3780720.0,3308130.0,3780720.0,3308130.0,0.0,1645202.625
2002-12-30,3780720.0,3308130.0,3780720.0,3308130.0,0.0,1645202.625
2003-01-02,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2003-01-03,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2003-01-06,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2003-01-07,4347830.0,3308130.0,4347830.0,3308130.0,0.0,1645202.625
2003-01-08,4347830.0,3780720.0,4347830.0,3780720.0,0.0,1880231.75
2003-01-09,4347830.0,3780720.0,4347830.0,3780720.0,0.0,1880231.75
2003-01-10,4347830.0,4347830.0,4347830.0,4347830.0,0.0,2162267.25
2003-01-13,3402650.0,3402650.0,3402650.0,3402650.0,0.0,1692209.375
2003-01-14,3402650.0,3402650.0,3402650.0,3402650.0,0.0,1692209.375
2003-01-15,3402650.0,3402650.0,3402650.0,3402650.0,0.0,1692209.375
2003-01-16,3402650.0,3402650.0,3402650.0,3402650.0,0.0,1692209.375
2003-01-17,3402650.0,3402650.0,3402650.0,3402650.0,0.0,1692209.375
